AtencionID|Numero Ticket|Agencia|Semana Visita|Tipo Atencion|ProveedorID|Proveedor|Unidades|Costo Atencion|Numero OS/OC|Codigo Conformidad
17792|WO0000005436050|MOLICENTRO||Variable|48|Accenture||150|04957-072023|
17793|WO0000005436059|EMANCIPACION||Variable|53|Trazaidea||82.6||
17802|WO0000005435233|IMPERIAL||Variable|16|Coorporacion R&M||1387.56||
17808|WO0000005439162|MALL AVENTURA PLAZA SANTA ANITA||Rechazado|39|Otros||||
17811|WO0000005439182|SANTA ANITA||Rechazado|39|Otros||||
17812|WO0000005438797|ICA||Rechazado|39|Otros||||
17813|WO0000005436521|MOLICENTRO||Rechazado|39|Otros||||
17815|WO0000005438791|ICA||Rechazado|39|Otros||||
17816|WO0000005438786|ICA||Rechazado|39|Otros||||
17818|WO0000005439129|VENEZUELA|S4|Flat|48|Accenture||19.2||
17819|WO0000005439130|EMANCIPACION|S4|Flat|48|Accenture||COSTO CERO||
17821|WO0000005437698|ALFONSO UGARTE|S4|Flat|48|Accenture||COSTO CERO||
17822|WO0000005437057|CENTRO CIVICO||Variable|40|Prosegur||COSTO CERO||
17824|WO0000005437049|VITARTE||Variable|40|Prosegur||COSTO CERO||
17825|WO0000005439127|VENEZUELA|S4|Flat|48|Accenture||COSTO CERO||
17831|WO0000005437825|LOS DAMASCOS|S4|Flat|48|Accenture||COSTO CERO||
17833|WO0000005438270|COLONIAL|S4|Flat|48|Accenture||COSTO CERO||
17834|WO0000005437636|CHINCHA||Variable|48|Accenture||390|04497-082023|
17836|WO0000005439656|IMPERIAL|Q2|Flat|48|Accenture||94|04710-072023|
17837|WO0000005438233|CAÃ‘ETE||Variable|48|Accenture||236|04959-072023|
17838|WO0000005437639|EL CARMEN||Variable|48|Accenture||260|04958-072023|
17841|WO0000005439175|SANTA ANITA|S1|Flat|48|Accenture||COSTO CERO||
17844|WO0000005438723|HUAYCAN||Variable|9|Cechriza||166.09||
17845|WO0000005438721|HUAYCAN||Variable|9|Cechriza||169.09||
17846|WO0000005437623|SANTA ANITA||Emergencia|20|Fari Services||1062.01||
17847|WO0000005437619|AYACUCHO||Emergencia|42|Punto Control Ambiental||6740.99||
17848|WO0000005437614|ICA||Emergencia|3|Alta Tecnologia En Limpieza||991.2||
17849|WO0000005437617|PISCO||Emergencia|3|Alta Tecnologia En Limpieza||2208.96||
17850|WO0000005439120|CAILLOMA||Emergencia|20|Fari Services||708||
17851|WO0000005439173|MALL AVENTURA PLAZA SANTA ANITA|S1|Flat|48|Accenture||592.6|04732-072023|
17853|WO0000005437622|CHACLACAYO||Emergencia|20|Fari Services||708||
17855|WO0000005438273|COLONIAL|S1|Flat|48|Accenture||855|04741-072023|
17856|WO0000005438774|MARISCAL CACERES||Variable|40|Prosegur||||
17861|WO0000005438276|COLONIAL||Variable|48|Accenture||1136.96|02137-082023|
17870|WO0000005441359|NAZCA|Q1|Variable|48|Accenture||1299.4000000000001|01821-082023|
17873|WO0000005443640|LOS RUISEÃ‘ORES||Rechazado|39|Otros||||
17875|WO0000005443478|HUAYCAN||Rechazado|39|Otros||||
17882|WO0000005444732|LA RAMBLA BRASIL|S4|Flat|48|Accenture||COSTO CERO||
17883|WO0000005442553|COLONIAL|S4|Flat|48|Accenture||COSTO CERO||
17884|WO0000005444735|LA RAMBLA BRASIL||Variable|40|Prosegur||COSTO CERO||
17885|WO0000005443052|SANTA ANITA||Variable|9|Cechriza||COSTO CERO||
17886|WO0000005443432|LA PLANICIE||Variable|9|Cechriza||59||
17887|WO0000005444274|MESA REDONDA|S1|Flat|48|Accenture||24.6||
17888|WO0000005444240|HUAYCAN|S1|Flat|48|Accenture||256.5|04932-072023|
17889|WO0000005444701|IMPERIAL|Q1|Flat|48|Accenture||105|00039-082023|
17891|WO0000005444237|HUAYCAN||Variable|16|Coorporacion R&M||COSTO CERO||
17893|WO0000005443097|MARISCAL CACERES|Q1|Flat|48|Accenture||129|05216-072023|
17896|WO0000005444201|LUREN||Emergencia|3|Alta Tecnologia En Limpieza||1224.8399999999999||
17897|WO0000005443057|SANTA ANITA||Variable|9|Cechriza||796.97||
17898|WO0000005443912|RAUL FERRERO||Emergencia|20|Fari Services||708||
17905|WO0000005443688|HUAYCAN|S1|Flat|48|Accenture||COSTO CERO||
17906|WO0000005444241|HUAYCAN|S1|Flat|48|Accenture||COSTO CERO||
17925|WO0000005445288|VITARTE||Variable|40|Prosegur||COSTO CERO||
17928|WO0000005445298|CENTRO CIVICO||Variable|40|Prosegur||COSTO CERO||
17929|WO0000005445439|SANTA ANITA||Emergencia|20|Fari Services||1062.01||
17931|WO0000005447784|MALA||Rechazado|48|Accenture||||
17932|WO0000005448281|MESA REDONDA||Rechazado|39|Otros||||
17933|WO0000005448282|MESA REDONDA||Rechazado|39|Otros||||
17944|WO0000005447363|LA RAMBLA BRASIL|S4|Flat|48|Accenture||21.8||
17946|WO0000005447343|LOS DAMASCOS|S1|Flat|48|Accenture||15.5||
17947|WO0000005445791|PURUCHUCO|S1|Flat|48|Accenture||200|04938-072023|
17950|WO0000005447396|LOS RUISEÃ‘ORES||Variable|9|Cechriza||59||
17957|WO0000005447310|LOS RUISEÃ‘ORES||Variable|9|Cechriza||59||
17959|WO0000005446118|VENEZUELA||Emergencia|20|Fari Services||708||
17964|WO0000005447763|LA SALLE|S1|Flat|48|Accenture||483|02061-082023|
17968|WO0000005448280|LOS RUISEÃ‘ORES||Variable|9|Cechriza||1183.8599999999999||
17973|WO0000005446195|AYACUCHO||Variable|48|Accenture||416.5|00845-082023|
17974|WO0000005448294|PISCO||Variable|48|Accenture||3060|02822-082023|
17982|WO0000005449743|MESA REDONDA||Rechazado|39|Otros||||
17983|WO0000005450783|ALFONSO UGARTE||Rechazado|39|Otros||||
17984|WO0000005451624|ALFONSO UGARTE|S1|Flat||||COSTO CERO||
17988|WO0000005449271|SANTA ANITA|S1|Flat|48|Accenture||COSTO CERO||
17989|WO0000005449706|CHINCHA||Variable|40|Prosegur||COSTO CERO||
17991|WO0000005450728|CONSTRUCTORES||Variable|40|Prosegur||COSTO CERO||
17995|WO0000005449746|MESA REDONDA|S1|Flat|48|Accenture||5.8||
17996|WO0000005450225|CAÃ‘ETE|Q1|Flat|48|Accenture||245|00041-082023|
17999|WO0000005450868|LOS DAMASCOS||Rechazado|39|Otros||||
18000|WO0000005449272|MALA|Q1|Flat|48|Accenture||415|00307-082023|
18001|WO0000005451667|MOLICENTRO||Variable|48|Accenture||150|00312-082023|
18002|WO0000005451180|EL QUINDE ICA||Emergencia|3|Alta Tecnologia En Limpieza||1472.64||
18005|WO0000005451179|PISCO||Emergencia|3|Alta Tecnologia En Limpieza||2208.96||
18006|WO0000005451177|LUREN||Emergencia|3|Alta Tecnologia En Limpieza||1224.8499999999999||
18007|WO0000005451181|SAN JUAN DE MARCONA||Emergencia|3|Alta Tecnologia En Limpieza||1472.64||
18022|WO0000005450730|CHINCHA||Variable|48|Accenture||253|01820-082023|
18024|WO0000005451182|NAZCA||Emergencia|3|Alta Tecnologia En Limpieza||1472.64||
18027|WO0000005448794|ASIA||Variable|16|Coorporacion R&M||607.33000000000004||
18033|WO0000005453423|MALA||Rechazado|39|Otros||||
18034|WO0000005454199|CHACLACAYO||Rechazado|39|Otros||||
18036|WO0000005454703|CHACLACAYO||Rechazado|39|Otros||||
18043|WO0000005453777|CONSTRUCTORES|S1|Flat|48|Accenture||190|00314-082023|
18045|WO0000005455278|CHOSICA|S1|Flat|48|Accenture||38.5||
18046|WO0000005453785|CONSTRUCTORES||Variable|9|Cechriza||59||
18049|WO0000005455603|ICA|S1|Flat|48|Accenture||180|01038-082023|
18051|WO0000005455604|ICA|S1|Flat|48|Accenture||68|01037-082023|
18069|WO0000005455679|LOS DAMASCOS||Variable|40|Prosegur||COSTO CERO||
18073|WO0000005458239|COLONIAL||Variable|40|Prosegur||COSTO CERO||
18079|WO0000005458255|PISCO||Variable|48|Accenture||1338.8|02761-082023|
18081|WO0000005460204|MALA||Rechazado|39|Otros||||
18086|WO0000005459778|MALL AVENTURA PLAZA SANTA ANITA||Rechazado|39|Otros||||
18087|WO0000005459763|HUAYCAN||Rechazado|39|Otros||||
18099|WO0000005462403|PURUCHUCO|S2|Flat|48|Accenture||||
18100|WO0000005462402|PURUCHUCO|S2|Flat|48|Accenture||||
18101|WO0000005462404|MALL AVENTURA PLAZA SANTA ANITA|S2|Flat|48|Accenture||||
18102|WO0000005462099|PURUCHUCO|S2|Flat|48|Accenture||||
18103|WO0000005462407|SANTA ANITA|S2|Flat|48|Accenture||||
18104|WO0000005462076|PURUCHUCO|S2|Flat|48|Accenture||||
18105|WO0000005462073|PURUCHUCO|S2|Flat|48|Accenture||||
18106|WO0000005462078|PURUCHUCO|S2|Flat|48|Accenture||||
18107|WO0000005462095|PURUCHUCO|S2|Flat|48|Accenture||||
18108|WO0000005462080|PURUCHUCO|S2|Flat|48|Accenture||||
18111|WO0000005461530|ICA|S1|Flat|48|Accenture||340|00516-082023|
18112|WO0000005461522|ICA|S1|Flat|48|Accenture||544|00856-082023|
18115|WO0000005460237|VITARTE||Variable|15|Control de Grupos Electrogenos||472||
18117|WO0000005460209|HUAYCAN||Variable|15|Control de Grupos Electrogenos||944||
18119|WO0000005459740|MALL AVENTURA PLAZA SANTA ANITA|S2|Flat|48|Accenture||COSTO CERO||
18120|WO0000005461597|IMPERIAL|Q1|Flat|48|Accenture||220|00852-082023|
18121|WO0000005461034|VENEZUELA||Variable|27|J&M Contratistas||330.4||
18122|WO0000005462606|AYACUCHO|Q1|Flat|48|Accenture||914|01260-082023|
18123|WO0000005462482|NAZCA||Variable|48|Accenture||120|01817-082023|
18129|WO0000005462648|ALFONSO UGARTE||Emergencia|20|Fari Services||619.5||
18130|WO0000005462639|LOS DAMASCOS||Emergencia|20|Fari Services||708.3||
18137|WO0000005462005|IMPERIAL|Q1|Flat|48|Accenture||95|02757-082023|
18138|WO0000005461528|ICA|S2|Flat|48|Accenture||827.6|02273-082023|
18159|WO0000005465140|LA PLANICIE|S2|Flat|48|Accenture||COSTO CERO||
18162|WO0000005465573|MALL AVENTURA PLAZA SANTA ANITA|S2|Flat|48|Accenture||COSTO CERO||
18167|WO0000005464729|PURUCHUCO||Variable|16|Coorporacion R&M||62.42||
18169|WO0000005466545|LOS DAMASCOS||Variable|15|Control de Grupos Electrogenos||944||
18170|WO0000005464313|GRAU (LIMA)|S1|Flat|48|Accenture||532|01025-082023|
18173|WO0000005466505|MOLICENTRO||Variable|27|J&M Contratistas||198.24||
18174|WO0000005465530|VENEZUELA||Emergencia|20|Fari Services||619.5||
18175|WO0000005465535|CENTRO CIVICO||Emergencia|20|Fari Services||619.5||
18183|WO0000005466133|LUREN|S2|Flat|48|Accenture||855.2|01663-082023|
18186|WO0000005466162|HUAYCAN||Variable|48|Accenture||2077.25|02760-082023|
18189|WO0000005465533|COLONIAL||Emergencia|20|Fari Services||1770||
18191|WO0000005468291|MALL AVENTURA PLAZA SANTA ANITA||Rechazado|39|Otros||||
18194|WO0000005468275|MALL AVENTURA PLAZA SANTA ANITA||Rechazado|39|Otros||||
18199|WO0000005469659|CHOSICA|S2|Flat|48|Accenture||||
18200|WO0000005469664|CHOSICA|S2|Flat|48|Accenture||||
18201|WO0000005469663|CHOSICA|S2|Flat|48|Accenture||||
18203|WO0000005469652|CHOSICA|S2|Flat|48|Accenture||||
18204|WO0000005469655|CHOSICA|S2|Flat|48|Accenture||||
18206|WO0000005469670|CHOSICA|S2|Flat|48|Accenture||||
18207|WO0000005466944|HUAYCAN||Variable|40|Prosegur||COSTO CERO||
18209|WO0000005467671|ICA|S1|Flat|48|Accenture||COSTO CERO||
18211|WO0000005469676|LA PLANICIE|S2|Flat|48|Accenture||||
18212|WO0000005469675|CHOSICA|S2|Flat|48|Accenture||||
18213|WO0000005469684|CONSTRUCTORES|S2|Flat|48|Accenture||||
18214|WO0000005469682|LOS DAMASCOS|S2|Flat|48|Accenture||||
18215|WO0000005469640|HUAYCAN|S2|Flat|48|Accenture||||
18217|WO0000005469634|HUAYCAN|S2|Flat|48|Accenture||||
18218|WO0000005469648|HUAYCAN|S2|Flat|48|Accenture||||
18219|WO0000005469644|HUAYCAN|S2|Flat|48|Accenture||||
18228|WO0000005468283|MALL AVENTURA PLAZA SANTA ANITA||Variable|27|J&M Contratistas||330.4||
18230|WO0000005470808|PISCO||Emergencia|3|Alta Tecnologia En Limpieza||2208.96||
18234|WO0000005470807|NAZCA||Emergencia|3|Alta Tecnologia En Limpieza||1472.64||
18235|WO0000005470806|ICA||Emergencia|3|Alta Tecnologia En Limpieza||2208.96||
18244|WO0000005467685|IMPERIAL||Variable|48|Accenture||||
18245|WO0000005467685|IMPERIAL||Variable|53|Trazaidea||1287.3800000000001||
18248|WO0000005472037|MALL AVENTURA PLAZA SANTA ANITA||Rechazado|39|Otros||||
18256|WO0000005473416|VENEZUELA|S2|Flat|48|Accenture||||
18273|WO0000005472402|PURUCHUCO|S2|Flat|48|Accenture||||
18283|WO0000005473996|LOS RUISEÃ‘ORES|S2|Flat|48|Accenture||140|02275-082023|
18287|WO0000005471668|LA SALLE|S2|Flat|48|Accenture||62||
18297|WO0000005472412|CHACLACAYO||Emergencia|20|Fari Services||708||
18301|WO0000005471649|MERCADO CENTRAL||Emergencia|20|Fari Services||619.5||
18302|WO0000005476618|ICA||Rechazado|39|Otros||||
18306|WO0000005476610|VENEZUELA||Rechazado|39|Otros||||
18307|WO0000005475710|LUREN||Rechazado|39|Otros||||
18309|WO0000005476635|PARURO|S2|Flat|48|Accenture||||
18319|WO0000005475193|CAILLOMA|S2|Flat|48|Accenture||||
18321|WO0000005476631|EMANCIPACION|S2|Flat|48|Accenture||||
18325|WO0000005475189|COLONIAL|S2|Flat|48|Accenture||238|01275-082023|
18326|WO0000005476677|CHINCHA||Variable|16|Coorporacion R&M||COSTO CERO||
18329|WO0000005477235|VENEZUELA||Variable|40|Prosegur||COSTO CERO||
18331|WO0000005475185|CHOSICA|S2|Flat|48|Accenture||||
18332|WO0000005477210|AYACUCHO||Variable|28|JGM Import||678.5||
18333|WO0000005476189|ICA||Variable|28|JGM Import||1357||
18334|WO0000005475182|LA RAMBLA BRASIL||Variable|9|Cechriza||COSTO CERO||
18335|WO0000005478446|MOLICENTRO|S2|Flat|48|Accenture||28.53||
18338|WO0000005475186|CHOSICA||Variable|9|Cechriza||409.46||
18341|WO0000005477264|AYACUCHO|Q1|Flat|48|Accenture||148.75|01830-082023|
18342|WO0000005476622|ICA|S2|Flat|48|Accenture||441.5|02395-082023|
18343|WO0000005476609|VENEZUELA|S2|Flat|48|Accenture||9.6||
18347|WO0000005476644|MESA REDONDA||Variable|9|Cechriza||COSTO CERO||
18350|WO0000005476155|SAN JUAN DE MARCONA||Variable|48|Accenture||205|02815-082023|
18353|WO0000005475180|LA RAMBLA BRASIL||Variable|9|Cechriza||521.79999999999995||
18354|WO0000005476181|ICA|S2|Flat|48|Accenture||763.3|02756-082023|
18356|WO0000005474989|CONSTRUCTORES||Emergencia|20|Fari Services||2478||
18358|WO0000005477240|MALL AVENTURA PLAZA SANTA ANITA||Variable|9|Cechriza||1449.22||
18365|WO0000005480003|PISCO||Rechazado|39|Otros||||
18372|WO0000005479780|CAÃ‘ETE||Variable|53|Trazaidea||38.94||
18376|WO0000005480032|AYACUCHO||Emergencia|42|Punto Control Ambiental||6740.22||
18379|WO0000005481758|CHINCHA||Rechazado|39|Otros||||
18380|WO0000005482359|CONSTRUCTORES||Rechazado|39|Otros||||
18382|WO0000005484217|SANTA ANITA|S3|Flat|48|Accenture||||
18383|WO0000005484216|SANTA ANITA|S3|Flat|48|Accenture||||
18384|WO0000005484222|SANTA ANITA|S3|Flat|48|Accenture||||
18386|WO0000005482348|CONSTRUCTORES||Variable|40|Prosegur||COSTO CERO||
18387|WO0000005484224|MALL AVENTURA PLAZA SANTA ANITA|S3|Flat|48|Accenture||||
18388|WO0000005484229|MALL AVENTURA PLAZA SANTA ANITA|S3|Flat|48|Accenture||||
18389|WO0000005484824|LAS ALONDRAS|S3|Flat|48|Accenture||||
18390|WO0000005484827|LOS RUISEÃ‘ORES|S3|Flat|48|Accenture||||
18392|WO0000005484226|MALL AVENTURA PLAZA SANTA ANITA|S3|Flat|48|Accenture||||
18393|WO0000005484233|MALL AVENTURA PLAZA SANTA ANITA|S3|Flat|48|Accenture||||
18396|WO0000005481738|CHINCHA||Variable|16|Coorporacion R&M||31.21||
18399|WO0000005484228|MOLICENTRO||Variable|48|Accenture||150|02095-082023|
18400|WO0000005484834|LOS RUISEÃ‘ORES||Variable|28|JGM Import||1256.7||
18411|WO0000005481774|MERCADO DE PRODUCTORES||Emergencia|20|Fari Services||708||
18422|WO0000005482396|RAUL FERRERO||Emergencia|20|Fari Services||1062||
18426|WO0000005485986|ICA||Rechazado|39|Otros||||
18428|WO0000005487667|CHOSICA|S2|Flat|48|Accenture||||
18430|WO0000005487644|HUAYCAN|S2|Flat|48|Accenture||||
18431|WO0000005487668|CHOSICA|S2|Flat|48|Accenture||||
18436|WO0000005487674|CHOSICA|S2|Flat|48|Accenture||||
18438|WO0000005487669|CHOSICA|S2|Flat|48|Accenture||||
18439|WO0000005487678|CHOSICA|S2|Flat|48|Accenture||||
18448|WO0000005485997|LAS ALONDRAS||Variable|9|Cechriza||1059.17||
18449|WO0000005488774|LA SALLE||Variable|40|Prosegur||COSTO CERO||
18450|WO0000005489096|CENTRO CIVICO|S2|Flat|48|Accenture||150|02435-082023|
18451|WO0000005485984|CENTRO CIVICO|S2|Flat|48|Accenture||185|02433-082023|
18462|WO0000005485969|CAILLOMA|S3|Flat|48|Accenture||||
18466|WO0000005487652|CAÃ‘ETE||Variable|16|Coorporacion R&M||||
18467|WO0000005489717|MALL AVENTURA PLAZA SANTA ANITA||Emergencia|20|Fari Services||708||
18475|WO0000005493701|IMPERIAL||No Definido||||||
18478|WO0000005490888|EMANCIPACION||Rechazado|39|Otros||||
18479|WO0000005492340|VENEZUELA||Rechazado|39|Otros||||
18480|WO0000005490596|CAILLOMA||Variable|40|Prosegur||512.9||
18482|WO0000005490583|LOS DAMASCOS||Variable|28|JGM Import||277.3||
18488|WO0000005492341|CENTRO CIVICO||Variable|28|JGM Import||112.1||
18489|WO0000005491400|MERCADO DE PRODUCTORES|S3|Flat|48|Accenture||140|02437-082023|
18494|WO0000005492664|VITARTE|S3|Flat|48|Accenture||160|02445-082023|
18495|WO0000005491404|MOLICENTRO||Variable|48|Accenture||150|02450-082023|
18499|WO0000005490870|PURUCHUCO||Variable|9|Cechriza||59||
18500|WO0000005490896|MERCADO DE PRODUCTORES|S3|Flat|48|Accenture||||
18501|WO0000005490883|PURUCHUCO||Variable|9|Cechriza||59||
18502|WO0000005493294|IMPERIAL|Q1|Flat|48|Accenture||217|03118-082023|
18504|WO0000005492618|SANTA ANITA||Variable|9|Cechriza||59||
18510|WO0000005490855|CONSTRUCTORES|S3|Flat|48|Accenture||||
18511|WO0000005492608|SANTA ANITA||Variable|16|Coorporacion R&M||COSTO||
18513|WO0000005490866|PURUCHUCO||Variable|9|Cechriza||315.77||
18514|WO0000005490885|PURUCHUCO||Variable|9|Cechriza||1399.59||
18515|WO0000005490873|PURUCHUCO||Variable|9|Cechriza||376.64||
18516|WO0000005490859|PURUCHUCO||Variable|9|Cechriza||366.85||
18522|WO0000005491495|EL QUINDE ICA||Variable|53|Trazaidea||206.5||
18527|WO0000005493774|LOS DAMASCOS||Emergencia|20|Fari Services||708||
18528|WO0000005493773|HUAYCAN||Emergencia|20|Fari Services||708||
18529|WO0000005493775|ICA||Emergencia|3|Alta Tecnologia En Limpieza||2003.04||
18532|WO0000005495110|CAILLOMA||No Definido||||||
18533|WO0000005496949|CHACLACAYO||Rechazado|39|Otros||||
18535|WO0000005495607|MALA||Rechazado|39|Otros||||
18536|WO0000005497456|LA SALLE|S3|Flat|48|Accenture||||
18537|WO0000005497453|LA SALLE|S3|Flat|48|Accenture||||
18538|WO0000005497454|LA SALLE|S3|Flat|48|Accenture||||
18539|WO0000005497458|COLONIAL|S3|Flat|48|Accenture||||
18541|WO0000005497461|COLONIAL|S3|Flat|48|Accenture||||
18542|WO0000005497460|COLONIAL|S3|Flat|48|Accenture||||
18543|WO0000005497449|VENEZUELA|S3|Flat|48|Accenture||||
18549|WO0000005494426|CENTRO CIVICO|S2|Flat|48|Accenture||180|02444-082023|
18553|WO0000005497444|LOS DAMASCOS|S3|Flat|48|Accenture||||
18554|WO0000005497442|LOS DAMASCOS|S3|Flat|48|Accenture||||
18555|WO0000005497448|CONSTRUCTORES|S3|Flat|48|Accenture||||
18556|WO0000005497447|CONSTRUCTORES|S3|Flat|48|Accenture||||
18558|WO0000005495121|MALA||Variable|28|JGM Import||289.10000000000002||
18559|WO0000005497441|LOS DAMASCOS|S3|Flat|48|Accenture||||
18562|WO0000005495111|MOLICENTRO||Variable|48|Accenture||150|02452-082023|
18568|WO0000005495699|LAS ALONDRAS||Variable|27|J&M Contratistas||330.4||
18569|WO0000005496925|CAÃ‘ETE|Q2|Flat|48|Accenture||110|02758-082023|
18571|WO0000005494438|IMPERIAL||Variable|9|Cechriza||402||
18572|WO0000005494482|EL QUINDE ICA||Variable|28|JGM Import||920.4||
18573|WO0000005494457|MALA|Q2|Flat|48|Accenture||400|03254-082023|
18574|WO0000005495108|MALA|Q2|Flat|48|Accenture||155|03253-082023|
18575|WO0000005494453|MALA|Q2|Flat|48|Accenture||175|03247-082023|
18576|WO0000005495618|EL QUINDE ICA|S3|Flat|48|Accenture||645.8|03259-082023|
18579|WO0000005496968|VENEZUELA|S3|Flat|48|Accenture||||
18580|WO0000005495615|CHACLACAYO||Variable|15|Control de Grupos Electrogenos||1062||
18591|WO0000005495694|SAN JUAN DE MARCONA||Variable|16|Coorporacion R&M||1117.9000000000001||
18596|WO0000005497445|PARURO||Emergencia|20|Fari Services||708||
18597|WO0000005497443|LOS RUISEÃ‘ORES||Emergencia|20|Fari Services||1062||
18598|WO0000005494427|IMPERIAL||Variable|9|Cechriza||176.99||
18599|WO0000005494450|IMPERIAL||Variable|9|Cechriza||637.38||
18600|WO0000005496971|VENEZUELA||Variable|16|Coorporacion R&M||1529.76||
18601|WO0000005497482|PISCO||Emergencia|3|Alta Tecnologia En Limpieza||2003.64||
18604|WO0000005502038|LOS RUISEÃ‘ORES||Rechazado|39|Otros||||
18605|WO0000005502098|EMANCIPACION|S3|Flat|48|Accenture||||
18608|WO0000005502071|CAILLOMA|S3|Flat|48|Accenture||||
18609|WO0000005502070|CAILLOMA|S3|Flat|48|Accenture||||
18610|WO0000005502097|EMANCIPACION|S3|Flat|48|Accenture||||
18611|WO0000005502096|CAILLOMA|S3|Flat|48|Accenture||||
18612|WO0000005502068|CAILLOMA|S3|Flat|48|Accenture||||
18615|WO0000005502067|CAILLOMA|S3|Flat|48|Accenture||||
18616|WO0000005502065|CAILLOMA|S3|Flat|48|Accenture||||
18623|WO0000005501488|LAS ALONDRAS||Variable|40|Prosegur||||
18624|WO0000005500923|LA SALLE||Variable|9|Cechriza||59||
18625|WO0000005501491|LAS ALONDRAS||Variable|40|Prosegur||COSTO CERO||
18627|WO0000005501457|MALA|Q2|Flat|48|Accenture||||
18628|WO0000005502042|MUSA|S3|Flat|48|Accenture||||
18649|WO0000005503157|HUAYCAN||Variable|40|Prosegur||COSTO CERO||
18651|WO0000005503164|SAN JUAN DE MARCONA|Q2|Flat|48|Accenture||280|03241-082023|
18656|WO0000005505704|CENTRO CIVICO||Rechazado|39|Otros||||
18659|WO0000005505701|CHOSICA||Rechazado|39|Otros||||
18660|WO0000005507346|CENTRO CIVICO||Rechazado|39|Otros||||
18662|WO0000005506304|LAS ALONDRAS|S4|Flat|48|Accenture||||
18663|WO0000005505799|MERCADO DE PRODUCTORES|S4|Flat|48|Accenture||||
18664|WO0000005506300|MERCADO DE PRODUCTORES|S4|Flat|48|Accenture||||
18665|WO0000005506306|LAS ALONDRAS|S4|Flat|48|Accenture||||
18667|WO0000005506312|LAS ALONDRAS|S4|Flat|48|Accenture||||
18668|WO0000005506310|LAS ALONDRAS|S4|Flat|48|Accenture||||
18669|WO0000005506308|LAS ALONDRAS|S4|Flat|48|Accenture||||
18670|WO0000005506311|LAS ALONDRAS|S4|Flat|48|Accenture||||
18671|WO0000005505794|SANTA ANITA|S4|Flat|48|Accenture||||
18673|WO0000005505797|MERCADO DE PRODUCTORES|S4|Flat|48|Accenture||||
18674|WO0000005506313|LAS ALONDRAS|S4|Flat|48|Accenture||||
18679|WO0000005507343|MESA REDONDA||Variable|16|Coorporacion R&M||COSTO CERO||
18680|WO0000005504472|LA PLANICIE|S4|Flat|48|Accenture||||
18683|WO0000005505290|LA PLANICIE|S4|Flat|48|Accenture||||
18684|WO0000005507318|LA PLANICIE||Variable|9|Cechriza||COSTO CERO||
18685|WO0000005504011|IMPERIAL||Variable|40|Prosegur||COSTO CERO||
18686|WO0000005506737|MOLICENTRO||Variable|48|Accenture||||
18699|WO0000005506374|AYACUCHO||Emergencia|42|Punto Control Ambiental||6740.99||
18701|WO0000005506367|SANTA ANITA||Emergencia|20|Fari Services||1062.01||
18714|WO0000005508737|CAÃ‘ETE||Rechazado|39|Otros||||
18717|WO0000005508797|CENTRO CIVICO||Rechazado|39|Otros||||
18718|WO0000005510371|CHACLACAYO||Rechazado|39|Otros||||
18719|WO0000005509862|LUREN||Rechazado|39|Otros||||
18721|WO0000005511430|MOLICENTRO||Rechazado|39|Otros||||
18722|WO0000005510800|CHACLACAYO|S4|Flat|48|Accenture||||
18723|WO0000005510801|CHACLACAYO|S4|Flat|48|Accenture||||
18724|WO0000005510804|CHACLACAYO|S4|Flat|48|Accenture||||
18729|WO0000005510395|CHACLACAYO|S4|Flat|48|Accenture||||
18734|WO0000005509860|LUREN|Q2|Flat|48|Accenture||120|03261-082023|
18737|WO0000005510891|ALFONSO UGARTE||Variable|40|Prosegur||COSTO CERO||
18738|WO0000005511406|RAUL FERRERO|S4|Flat|48|Accenture||||
18743|WO0000005511826|VITARTE|S4|Flat|48|Accenture||COSTO CERO||
18745|WO0000005510832|VITARTE||Variable|9|Cechriza||59||
18768|WO0000005510358|CHACLACAYO||Variable|9|Cechriza||281.18||
18774|WO0000005516832|PDH LAIVE||Rechazado|39|Otros||||
18775|WO0000005514068|PISCO||Rechazado|39|Otros||||
18776|WO0000005515357|LUREN||Rechazado|39|Otros||||
18777|WO0000005516825|CAILLOMA||Rechazado|39|Otros||||
18778|WO0000005516833|CAILLOMA||Rechazado|39|Otros||||
18780|WO0000005516824|MUSA|S4|Flat|48|Accenture||||
18783|WO0000005516806|LA PLANICIE|S4|Flat|48|Accenture||||
18788|WO0000005515386|MESA REDONDA|S4|Flat|48|Accenture||||
18790|WO0000005516334|CHACLACAYO||Variable|16|Coorporacion R&M||COSTO CERO||
18791|WO0000005515313|VITARTE||Variable|15|Control de Grupos Electrogenos||944||
18796|WO0000005515315|CONSTRUCTORES||Variable|9|Cechriza||59||
18808|WO0000005517985|LA SALLE||Rechazado|39|Otros||||
18809|WO0000005520262|HUAYCAN||Rechazado|39|Otros||||
18810|WO0000005520269|HUAYCAN||Rechazado|39|Otros||||
18814|WO0000005519687|CAILLOMA||Flat||||||
18816|WO0000005520624|MUSA||Rechazado|39|Otros||||
18818|WO0000005520270|HUAYCAN||Rechazado|39|Otros||||
18820|WO0000005519340|LAS ALONDRAS||Variable|40|Prosegur||COSTO CERO||
18822|WO0000005519086|ARGENTINA||Variable|48|Accenture||150|04091-082023|
18825|WO0000005519081|EL QUINDE ICA||Variable|48|Accenture||160|04086-082023|
18826|WO0000005517992|LA SALLE|S4|Flat|48|Accenture||5.85||
