AtencionID|Numero Ticket|Agencia|Semana Visita|Tipo Atencion|ProveedorID|Proveedor|Unidades|Costo Atencion|Numero OS/OC|Codigo Conformidad
19216|WO0000005536975|TOTTUS GUIPOR|S1|Flat|48|Accenture||157.8|05061-082023|ok
19217|WO0000005539589|NARANJAL||Variable|23|Goicochea Madileydy||70.8||
19220|WO0000005539808|METRO AV. WIESSE|s1|Flat|48|Accenture||||
19221|WO0000005539545|PROCERES||Variable|48|Accenture||268.27999999999997|05325-082023|ok
19222|WO0000005539525|TUSILAGOS|S1|Flat|48|Accenture||||
19223|WO0000005538817|EL AGUSTINO|S1|Flat|48|Accenture||||
19224|WO0000005539564|EL PINO||Variable|16|Coorporacion R&M||854.34||
19225|WO0000005537456|EL AGUSTINO|S1|Flat|48|Accenture||||
19227|WO0000005536967|PRO||Variable|9|Cechriza||1985.59||
19228|WO0000005536941|PLAZA UNION||Variable|48|Accenture||568.29|05326-082023|ok
19229|WO0000005536937|PRO||Variable|16|Coorporacion R&M||629.30999999999995||
19230|WO0000005539834|PLAZA UNION||Variable|26|Indgelec||289.10000000000002||
19236|WO0000005538892|LOS ALISOS||Variable|45|Servicios Generales 2D&S||300.43||
19243|WO0000005537469|EL AGUSTINO|s2|Flat|48|Accenture||430|00442-092023|OK
19245|WO0000005537952|PERU||Variable|36|MR Express||82.6||
19248|WO0000005539104|PERU||Variable|45|Servicios Generales 2D&S||300.43||
19249|WO0000005539104|PERU||Variable|45|Servicios Generales 2D&S||571.12||
19250|WO0000005539107|PUENTE PIEDRA||Variable|45|Servicios Generales 2D&S||300.43||
19251|WO0000005539130|SAN MARTIN DE PORRES||Variable|45|Servicios Generales 2D&S||300.43||
19252|WO0000005539130|SAN MARTIN DE PORRES||Variable|48|Accenture||185.02|04647-092023|
19253|WO0000005539107|PUENTE PIEDRA||Variable|48|Accenture||331.72|02668-092023|ok
19254|WO0000005539130|SAN MARTIN DE PORRES||Variable|48|Accenture||269.61|02666-092023|ok
19255|WO0000005539127|SAN JUAN DE LURIGANCHO||Variable|45|Servicios Generales 2D&S||300.43||
19256|WO0000005539100|MENDIOLA|s1|Flat|48|Accenture||120|00476-102023|OK
19257|WO0000005539100|MENDIOLA||Variable|45|Servicios Generales 2D&S||300.43||
19258|WO0000005539100|MENDIOLA||Variable|16|Coorporacion R&M||4206.33||
19259|WO0000005539127|SAN JUAN DE LURIGANCHO||Variable|48|Accenture||212.78|02663-092023|
19260|WO0000005538890|LAS LOMAS||Variable|45|Servicios Generales 2D&S||300.43||
19261|WO0000005538890|LAS LOMAS||Variable|48|Accenture||307.93|02665-092023|
19262|WO0000005538890|LAS LOMAS||Variable|48|Accenture||185.02|04641-092023|
19268|WO0000005546425|MERCADO DE FRUTAS||Variable|23|Goicochea Madileydy||||
19272|WO0000005544943|LAS MALVINAS||Variable|9|Cechriza||||
19273|WO0000005545405|EDUARDO DE HABICH||Flat|48|Accenture||||
19278|WO0000005545423|TUPAC AMARU||Variable|40|Prosegur||||
19280|WO0000005546040|METRO AV. WIESSE||Variable|40|Prosegur||||
19281|WO0000005545406|EDUARDO DE HABICH||Variable|28|JGM Import||112.1||
19282|WO0000005544918|SANTO DOMINGO||Variable|23|Goicochea Madileydy||76.7||
19283|WO0000005546034|SANTO DOMINGO|S1|Flat|48|Accenture||||
19284|WO0000005546870|NAYLAMP||Variable|28|JGM Import||COSTO CERO||
19285|WO0000005546464|SANTO DOMINGO||Variable|36|MR Express||18.88||
19286|WO0000005545494|PLAZA UNION||Variable|28|JGM Import||173.46||
19287|WO0000005546464|SANTO DOMINGO|S1|Flat|48|Accenture||||
19288|WO0000005546088|TOPY TOP||Variable|23|Goicochea Madileydy||85.9||
19289|WO0000005546424|ZARATE||Variable|28|JGM Import||88.5||
19292|WO0000005546041|PERU|S1|Flat|48|Accenture||||
19293|WO0000005545444|PLAZA UNION||Variable|48|Accenture||178.42|05070-082023|ok
19299|WO0000005546085|SAN MARTIN DE PORRES||Variable|48|Accenture||PENDIENTE||
19303|WO0000005545479|PLAZA UNION|s1|Flat|48|Accenture||220|04912-082023|ok
19305|WO0000005546893|CAQUETA|S1|Flat|48|Accenture||||
19307|WO0000005546086|SAN MARTIN DE PORRES||Variable|48|Accenture||PENDIENTE||
19308|WO0000005545460|CHIMPU OCLLO||Variable|9|Cechriza||59||
19309|WO0000005546020|NAYLAMP|S1|Flat|48|Accenture||||
19314|WO0000005545457|NAYLAMP|S1|Flat|48|Accenture||||
19315|WO0000005546454|PLAZA LIMA NORTE|S1|Flat|48|Accenture||234|05073-082023|OK
19317|WO0000005545462|NAYLAMP||Variable|23|Goicochea Madileydy||106.2||
19318|WO0000005546014|NAYLAMP||Variable|23|Goicochea Madileydy||106.2||
19332|WO0000005545497|PLAZA UNION|s4|Flat|48|Accenture||328|01055-092023|ok
19344|WO0000005546449|LA PAMPILLA||Variable|36|MR Express||94.4||
19345|WO0000005546449|LA PAMPILLA||Variable|40|Prosegur||639.32000000000005||
19346|WO0000005546011|PLAZA UNION|S1|Flat|48|Accenture||590|00971-092023|
19356|WO0000005550976|EDUARDO DE HABICH||Variable|9|Cechriza||||
19367|WO0000005549081|SANTO DOMINGO|S1|Flat|48|Accenture||||
19378|WO0000005550604|C.C. MULTIPLAZA|S1|Flat|48|Accenture||||
19379|WO0000005549046|MEGA PLAZA|S1|Flat|48|Accenture||170|05063-082023|ok
19383|WO0000005550604|C.C. MULTIPLAZA||Variable|36|MR Express||28.32||
19385|WO0000005549080|SANTA LUZMILA|S1|Flat|48|Accenture||||
19386|WO0000005549405|PLAZA UNION|S1|Flat|48|Accenture||||
19389|WO0000005549871|EL AGUSTINO|S1|Flat|48|Accenture||185|05181-082023|ok
19390|WO0000005549080|SANTA LUZMILA||Variable|36|MR Express||18.88||
19395|WO0000005550154|QUILCA|s1|Flat|48|Accenture||85|05321-082023|ok
19396|WO0000005549075|PLAZA CIVICA VENTANILLA|S1|Flat|48|Accenture||||
19399|WO0000005550110|CAQUETA||Variable|40|Prosegur||||
19400|WO0000005549059|MEGA PLAZA|s1|Flat|48|Accenture||100|05068-082023|ok
19401|WO0000005550678|ANTUNEZ DE MAYOLO|S1|Flat|48|Accenture||||
19406|WO0000005548621|PLAZA CIVICA VENTANILLA|s1|Flat|48|Accenture||||
19407|WO0000005548621|PLAZA CIVICA VENTANILLA|S1|Flat|48|Accenture||285|05329-082023|OK
19408|WO0000005548610|BELAUNDE||Variable|16|Coorporacion R&M||1059.1400000000001||
19414|WO0000005548628|NARANJAL|s1|Flat|48|Accenture||542|05178-082023|OK
19417|WO0000005549076|PERU||Variable|42|Punto Control Ambiental||651.36||
19423|WO0000005550954|PROCERES||Emergencia|42|Punto Control Ambiental||1683.15||
19424|WO0000005549826|SANTO DOMINGO|S1|Flat|48|Accenture||209|00649-092023|OK
19425|WO0000005550953|NARANJAL||Emergencia|42|Punto Control Ambiental||1742.74||
19437|WO0000005550906|TUPAC AMARU||Variable|48|Accenture||269.61|02667-092023|
19438|WO0000005550906|TUPAC AMARU||Variable|48|Accenture||185.02|04645-092023|ok
19439|WO0000005550906|TUPAC AMARU||Variable|45|Servicios Generales 2D&S||300.43||
19442|WO0000005551473|LAS MALVINAS|S1|Flat|48|Accenture||||
19443|WO0000005551474|LAS MALVINAS|S1|Flat|48|Accenture||||
19455|WO0000005554839|ANGELICA GAMARRA||Flat|48|Accenture||||
19457|WO0000005554105|TUPAC AMARU||Variable|40|Prosegur||||
19461|WO0000005553838|PERU||Variable|40|Prosegur||||
19465|WO0000005553808|PROCERES||Variable|40|Prosegur||||
19467|WO0000005556057|MERCADO DE FRUTAS|S2|Flat|48|Accenture||||
19474|WO0000005555242|MEGA PLAZA|S1|Flat|48|Accenture||SIN COSTO||OK
19477|WO0000005554599|ANGELICA GAMARRA|S1|Flat|48|Accenture||||
19478|WO0000005554817|ANGELICA GAMARRA|s1|Flat|48|Accenture||156|00412-092023|ok
19479|WO0000005555221|MEGA PLAZA|S1|Flat|48|Accenture||SIN COSTO||OK
19483|WO0000005555761|MEGA PLAZA||Variable|48|Accenture||158.59|01061-092023|ok
19484|WO0000005553388|INDEPENDENCIA (LIMA)|S1|Flat|48|Accenture||151|00893-092023|OK
19485|WO0000005554806|ANGELICA GAMARRA|s1|Flat|48|Accenture||323.5|00358-092023|ok
19486|WO0000005555753|PRO||Variable|9|Cechriza||120.07||
19489|WO0000005555777|LAS MALVINAS|s1|Flat|48|Accenture||374.5|00008-102023|OK
19491|WO0000005554800|ANGELICA GAMARRA|S1|Flat|48|Accenture||140|00890-092023|OK
19513|WO0000005554182|CAQUETA||Variable|16|Coorporacion R&M||2056.29||
19514|WO0000005554182|CAQUETA||Variable|36|MR Express||188.8||
19515|WO0000005553850|SANTA LUZMILA||Variable|40|Prosegur||1114.49||
19517|WO0000005557709|TUSILAGOS||Variable|27|J&M Contratistas||||
19520|WO0000005558584|C.C. MULTIPLAZA||Flat|48|Accenture||||
19521|WO0000005558544|EL PINO||Flat|48|Accenture||||
19525|WO0000005558802|TOPY TOP|s2|Flat|48|Accenture||||
19526|WO0000005557162|C.C. MULTIPLAZA|S1|Flat|48|Accenture||||
19528|WO0000005557196|URB SAN FELIPE COMAS||Variable|23|Goicochea Madileydy||76.7||
19530|WO0000005557185|URB SAN FELIPE COMAS||Variable|23|Goicochea Madileydy||336.3||
19531|WO0000005557732|MERCADO DE FRUTAS||Variable|23|Goicochea Madileydy||76.7||
19535|WO0000005557733|EDUARDO DE HABICH|S1|Flat|48|Accenture||115|00469-092023|
19538|WO0000005558551|EL PINO|S2|Flat|48|Accenture||||
19540|WO0000005558520|MERCADO DE FRUTAS||Variable|48|Accenture||536.57000000000005|00521-092023|OK
19544|WO0000005560343|NARANJAL||Variable|16|Coorporacion R&M||||
19545|WO0000005558500|MEGA PLAZA|S1|Flat|48|Accenture|1|||
19549|WO0000005560374|EL SOL|s2|Flat|48|Accenture||156|00544-092023|ok
19550|WO0000005560709|LA PAMPILLA|S1|Flat|48|Accenture|1|||
19551|WO0000005560363|EL SOL|s2|Flat|48|Accenture||156|00439-092023|ok
19552|WO0000005557189|URB SAN FELIPE COMAS|S1|Flat|48|Accenture||||
19553|WO0000005557186|URB SAN FELIPE COMAS|S1|Flat|48|Accenture||||
19554|WO0000005559905|C.B. FIORI||Variable|26|Indgelec||601.05999999999995||
19555|WO0000005558117|NAYLAMP|s2|Flat|48|Accenture||156|00411-092023|ok
19556|WO0000005557701|URB SAN FELIPE COMAS||Variable|36|MR Express||23.6||
19557|WO0000005557701|URB SAN FELIPE COMAS|S4|Flat|48|Accenture|1|||
19558|WO0000005559442|PLAZA UNION|S1|Flat|48|Accenture||||
19561|WO0000005557171|PROCERES||Variable|48|Accenture||246.62|02209-092023|
19562|WO0000005557171|PROCERES||Variable|48|Accenture||2520.29|01064-092023|
19563|WO0000005558559|EL PINO|s2|Flat|48|Accenture||547.5|00642-092023|OK
19567|WO0000005557160|TOPY TOP||Emergencia|42|Punto Control Ambiental||193.52||
19568|WO0000005557714|EDUARDO DE HABICH|S1|Flat|48|Accenture||||
19569|WO0000005561460|DEL AIRE||Variable|40|Prosegur||||
19570|WO0000005557711|EDUARDO DE HABICH||Variable|9|Cechriza||120.07||
19572|WO0000005557193|URB SAN FELIPE COMAS|s1|Flat|48|Accenture||234|01157-092023|OK
19573|WO0000005558564|EL PINO|s2|Flat|48|Accenture||283|00629-092023|OK
19578|WO0000005560362|NARANJAL|s2|Flat|48|Accenture||395|01060-092023|OK
19579|WO0000005560362|NARANJAL||Variable|36|MR Express||188.8||
19580|WO0000005559476|EL SOL|S2|Flat|48|Accenture||574|01063-092023|OK
19599|WO0000005565031|MEGA PLAZA||Variable|9|Cechriza||||
19600|WO0000005563385|UNIPLAZA||Variable|9|Cechriza||||
19601|WO0000005565037|MEGA PLAZA||Variable|9|Cechriza||||
19606|WO0000005562446|QUILCA||Variable|40|Prosegur||||
19607|WO0000005562326|URB SAN FELIPE COMAS||Variable|32|Limtek||COSTO CERO||
19609|WO0000005563710|PROCERES||Variable|28|JGM Import||359.9||
19615|WO0000005564662|DEL AIRE|s2|Flat|48|Accenture|1|||
19616|WO0000005564659|DEL AIRE|s2|Flat|48|Accenture||||
19618|WO0000005564661|DEL AIRE||Variable|36|MR Express||23.6||
19619|WO0000005564661|DEL AIRE|s2|Flat|48|Accenture|1|||
19620|WO0000005563388|EL PINO|S2|Flat|48|Accenture||||
19627|WO0000005563344|ROSA TORO||Variable|16|Coorporacion R&M||323.08||
19629|WO0000005564492|NAYLAMP||Variable|23|Goicochea Madileydy||101.48||
19634|WO0000005562441|QUILCA|S1|Flat|48|Accenture||90|01115-092023|
19635|WO0000005564287|MENDIOLA||Variable|48|Accenture||158.59|01126-092023|
19642|WO0000005563323|MERCADO DE FRUTAS||Variable|23|Goicochea Madileydy||171.1||
19643|WO0000005564679|TUPAC AMARU|s1|Flat|48|Accenture||52.86||
19644|WO0000005563301|MERCADO DE FRUTAS||Variable|23|Goicochea Madileydy||70.8||
19647|WO0000005563749|EDUARDO DE HABICH||Variable|23|Goicochea Madileydy||112.1||
19648|WO0000005565541|EDUARDO DE HABICH|S2|Flat|48|Accenture||139|00889-092023|OK
19650|WO0000005563725|PUENTE PIEDRA||Variable|23|Goicochea Madileydy||53.1||
19652|WO0000005562916|EDUARDO DE HABICH||Variable|9|Cechriza||120.07||
19659|WO0000005565099|C.C. MULTIPLAZA|S2|Flat|48|Accenture||||
19664|WO0000005562990|EL PINO||Variable|16|Coorporacion R&M||130||
19665|WO0000005565060|NARANJAL||Variable|40|Prosegur||1424.56||
19666|WO0000005568738|EL AGUSTINO||Flat|48|Accenture||||
19667|WO0000005568956|EL AGUSTINO||Flat|48|Accenture||||
19668|WO0000005570183|BELAUNDE||Variable|23|Goicochea Madileydy||||
19670|WO0000005570927|SAN JUAN DE LURIGANCHO||Flat|48|Accenture||||
19675|WO0000005569541|MEGA PLAZA||Variable|9|Cechriza||||
19684|WO0000005569138|ANGELICA GAMARRA|S2|Flat|48|Accenture|1|||
19685|WO0000005569111|ANGELICA GAMARRA|S2|Flat|48|Accenture|1|||
19686|WO0000005568283|PRO|S2|Flat|48|Accenture||||
19687|WO0000005569145|PLAZA LIMA NORTE|S2|Flat|48|Accenture||||
19688|WO0000005568218|PRO|s2|Flat|48|Accenture||||
19689|WO0000005567978|PUENTE PIEDRA||Variable|40|Prosegur||||
19691|WO0000005569107|C.C. MULTIPLAZA|s2|Flat|48|Accenture||195|00871-092023|OK
19693|WO0000005570119|EDUARDO DE HABICH|s2|Flat|48|Accenture||||
19708|WO0000005569328|PROCERES||Variable|9|Cechriza||59||
19709|WO0000005568526|C.B. FIORI|S2|Flat|48|Accenture||156|00873-092023|OK
19712|WO0000005570912|SAN JUAN DE LURIGANCHO||Variable|48|Accenture||243.17|01129-092023|OK
19716|WO0000005570942|PUENTE PIEDRA||Variable|23|Goicochea Madileydy||53.1||
19725|WO0000005568519|C.B. FIORI|s2|Flat|48|Accenture||140|01312-092023|OK
19726|WO0000005568931|COLLIQUE|s2|Flat|48|Accenture||160|01538-092023|OK
19728|WO0000005569349|MEGA PLAZA|s2|Flat|48|Accenture||321|01514-092023|OK
19734|WO0000005567616|LA ENSENADA|s1|Flat|48|Accenture||169|00896-092023|OK
19735|WO0000005567633|LA ENSENADA|s1|Flat|48|Accenture||300|00967-092023|ok
19736|WO0000005568535|C.B. FIORI|s2|Flat|48|Accenture||316|01530-092023|OK
19743|WO0000005569700|PLAZA LIMA NORTE|S2|Flat|48|Accenture||||
19772|WO0000005569716|MERCADO DE FRUTAS||Variable|16|Coorporacion R&M||3869.85||
19775|WO0000005572045|PLAZA UNION||Variable|9|Cechriza||||
19778|WO0000005572025|ROSA TORO||Variable|28|JGM Import||||
19779|WO0000005573156|URB SAN FELIPE COMAS|S2|Flat|48|Accenture||||
19784|WO0000005572088|MEGA PLAZA||Variable|9|Cechriza||59||
19786|WO0000005572091|MEGA PLAZA||Variable|9|Cechriza||59||
19787|WO0000005574102|MEGA PLAZA||Variable|9|Cechriza||||
19788|WO0000005574635|EL PINO|s2|Flat|48|Accenture||307|01137-092023|OK
19790|WO0000005574115|MEGA PLAZA||Variable|23|Goicochea Madileydy||153.4||
19791|WO0000005574142|C.C. MULTIPLAZA|S2|Flat|48|Accenture||||
19794|WO0000005574193|MERCADO DE FRUTAS||Variable|9|Cechriza||171.34||
19795|WO0000005574145|C.C. MULTIPLAZA|S2|Flat|48|Accenture||||
19801|WO0000005573753|PLAZA LIMA NORTE||Emergencia|42|Punto Control Ambiental||1028.3699999999999||
19802|WO0000005574111|MEGA PLAZA 2||Variable|16|Coorporacion R&M||680.15||
19804|WO0000005575925|EL SOL||Variable|23|Goicochea Madileydy||53.1||
19809|WO0000005580274|C.C. MULTIPLAZA||Variable|28|JGM Import||||
19811|WO0000005578690|DEL AIRE||Flat|48|Accenture||||
19816|WO0000005577698|UNIPLAZA|s2|Flat|48|Accenture||||
19819|WO0000005578619|PRO|s2|Flat|48|Accenture||||
19820|WO0000005577672|TOTTUS GUIPOR|s2|Flat|48|Accenture||||
19821|WO0000005578627|PRO|s2|Flat|48|Accenture||||
19822|WO0000005577693|UNIPLAZA|s2|Flat|48|Accenture||||
19823|WO0000005578119|PROCERES||Variable|5|Ascensor Solutions||COSTO CERO||
19824|WO0000005580280|TUSILAGOS||Variable|36|MR Express||23.6||
19825|WO0000005580280|TUSILAGOS|S2|Flat|48|Accenture|1|||
19826|WO0000005577388|EL PROGRESO||Variable|40|Prosegur||||
19827|WO0000005579000|DEL AIRE||Variable|16|Coorporacion R&M||305.39999999999998||
19830|WO0000005580227|MERCADO DE FRUTAS||Variable|23|Goicochea Madileydy||76.7||
19834|WO0000005579454|C.C. MULTIPLAZA|S1|Flat|48|Accenture||||
19835|WO0000005580268|C.C. MULTIPLAZA|s1|Flat|48|Accenture||152|01760-092023|ok
19836|WO0000005580276|TUSILAGOS|S3|Flat|48|Accenture||486|01752-092023|OK
19837|WO0000005580265|C.C. MULTIPLAZA|s2|Flat|48|Accenture||170|02066-092023|ok
19838|WO0000005580601|SAN MARTIN DE PORRES||Variable|48|Accenture||518.16999999999996|01979-092023|ok
19841|WO0000005580230|SANTO DOMINGO|S2|Flat|48|Accenture||||
19844|WO0000005579038|CAQUETA|S2|Flat|48|Accenture||||
19848|WO0000005579428|VILLA SOL|S1|Flat|48|Accenture||||
19852|WO0000005579673|TARAPACA||Emergencia|42|Punto Control Ambiental||366.98||
19855|WO0000005583133|COLLIQUE||Variable|9|Cechriza||||
19856|WO0000005582357|COLLIQUE||Variable|9|Cechriza||||
19860|WO0000005583194|COLLIQUE||Flat|48|Accenture||||
19862|WO0000005582310|NAYLAMP||Flat|48|Accenture||||
19867|WO0000005583698|COLLIQUE||Variable|9|Cechriza||||
19868|WO0000005582356|TUSILAGOS||Flat|48|Accenture||||
19869|WO0000005582343|COLLIQUE||Flat|48|Accenture||||
19871|WO0000005583153|PROCERES|S3|Flat|48|Accenture||||
19872|WO0000005582725|C.C. MULTIPLAZA||Variable|40|Prosegur||||
19873|WO0000005584634|PERU||Variable|16|Coorporacion R&M||||
19874|WO0000005583105|TOPY TOP|S3|Flat|48|Accenture|1|||
19875|WO0000005583114|METRO AV. WIESSE|S3|Flat|48|Accenture||||
19876|WO0000005583113|METRO AV. WIESSE|S3|Flat|48|Accenture||||
19877|WO0000005583103|TOPY TOP||Variable|36|MR Express||23.6||
19878|WO0000005583106|TOPY TOP|S3|Flat|48|Accenture||||
19879|WO0000005583103|TOPY TOP|S3|Flat|48|Accenture|1|||
19883|WO0000005581557|IZAGUIRRE||Variable|40|Prosegur||||
19884|WO0000005583138|ROSA TORO||Variable|28|JGM Import||365.8||
19890|WO0000005584627|URB SAN FELIPE COMAS||Variable|28|JGM Import||259.60000000000002||
19891|WO0000005584687|MEGA PLAZA|S2|Flat|48|Accenture||||
19895|WO0000005584622|URB SAN FELIPE COMAS||Variable|28|JGM Import||112.1||
19898|WO0000005583170|MEGA PLAZA|S2|Flat|48|Accenture||||
19899|WO0000005583128|PRO||Variable|9|Cechriza||||
19900|WO0000005582018|PUENTE PIEDRA||Variable|23|Goicochea Madileydy||53.1||
19902|WO0000005582318|PLAZA CIVICA VENTANILLA|S2|Flat|48|Accenture||||
19903|WO0000005584121|VILLA SOL||Variable|48|Accenture||137.44999999999999||
19904|WO0000005583142|MEGA PLAZA|S3|Flat|48|Accenture||174|02125-092023|OK
19906|WO0000005583686|COLLIQUE||Variable|9|Cechriza||59||
19907|WO0000005583691|COLLIQUE||Variable|9|Cechriza||59||
19908|WO0000005582721|PLAZA CIVICA VENTANILLA|S2|Flat|48|Accenture||||
19911|WO0000005583693|CANTO GRANDE||Variable|48|Accenture||356.83|01758-092023|ok
19912|WO0000005583104|QUILCA||Variable|24|Hidortek Latino||130||
19914|WO0000005582722|EL SOL|S3|Flat|48|Accenture||||
19916|WO0000005583189|MEGA PLAZA||Variable|36|MR Express||23.6||
19917|WO0000005583189|MEGA PLAZA|S3|Flat|48|Accenture||250|02929-092023|ok
19919|WO0000005584689|LAS MALVINAS||Variable|36|MR Express||||
19920|WO0000005584169|PUENTE PIEDRA|s3|Flat|48|Accenture||433|02951-092023|ok
19921|WO0000005584659|NARANJAL||Variable|42|Punto Control Ambiental||1742.74||
19924|WO0000005583656|TUSILAGOS|S3|Flat|48|Accenture||||
19925|WO0000005583656|TUSILAGOS|S3|Flat|48|Accenture||310|03110-092023|ok
19932|WO0000005581572|MEGA PLAZA||Indeci|48|Accenture||||
19939|WO0000005587249|MEGA PLAZA||Flat|48|Accenture||||
19942|WO0000005588843|PDH MEXICHEM||Variable|40|Prosegur||||
19945|WO0000005587819|NACIONES UNIDAS||Variable|28|JGM Import||||
19947|WO0000005586506|BELAUNDE||Variable|48|Accenture||||
19948|WO0000005586136|ROSA TORO||Variable|36|MR Express||63.72||
19949|WO0000005587548|NACIONES UNIDAS|S3|Flat|48|Accenture||||
19950|WO0000005587511|NACIONES UNIDAS|S3|Flat|48|Accenture||||
19951|WO0000005585188|EL PROGRESO||Emergencia|42|Punto Control Ambiental||365.8||
19952|WO0000005586136|ROSA TORO|S3|Flat|48|Accenture||||
19953|WO0000005585189|CHIMPU OCLLO||Emergencia|42|Punto Control Ambiental||424.8||
19954|WO0000005587509|NACIONES UNIDAS|S3|Flat|48|Accenture||||
19955|WO0000005587512|NACIONES UNIDAS|S3|Flat|48|Accenture||||
19961|WO0000005585767|BELAUNDE||Variable|16|Coorporacion R&M||||
19965|WO0000005587810|NACIONES UNIDAS||Variable|28|JGM Import||726.88||
19967|WO0000005586540|LAS MALVINAS|S2|Flat|48|Accenture||180|01976-092023|OK
19974|WO0000005586189|COLLIQUE||Variable|16|Coorporacion R&M||||
19975|WO0000005588493|SAN MARTIN DE PORRES||Variable|23|Goicochea Madileydy||106.2||
19976|WO0000005587851|MERCADO DE FRUTAS||Variable|23|Goicochea Madileydy||171.1||
19977|WO0000005587554|EL AGUSTINO||Variable|16|Coorporacion R&M||||
19979|WO0000005585193|BELAUNDE|s2|Flat|48|Accenture||155|02135-092023|ok
19982|WO0000005587514|NACIONES UNIDAS|S2|Flat|48|Accenture||||OK
19984|WO0000005587589|NACIONES UNIDAS|S2|Flat|48|Accenture||104.5|02126-092023|ok
19985|WO0000005587518|NACIONES UNIDAS|S2|Flat|48|Accenture||104.5|02115-092023|OK
19986|WO0000005587503|NACIONES UNIDAS|S2|Flat|48|Accenture||174.5|02109-092023|OK
19987|WO0000005587573|NACIONES UNIDAS|S2|Flat|48|Accenture||104.5|02120-092023|ok
19988|WO0000005587581|NACIONES UNIDAS|S2|Flat|48|Accenture||104.5|02129-092023|ok
19989|WO0000005585761|ANGELICA GAMARRA|S2|Flat|48|Accenture||534|02199-092023|ok
19991|WO0000005587535|NACIONES UNIDAS|S2|Flat|48|Accenture||104.5|02112-092023|OK
19992|WO0000005586527|BELAUNDE|s3|Flat|19|Extintores G&S||COSTO CERO||
19997|WO0000005585187|DEL AIRE||Variable|16|Coorporacion R&M||1026.79||
19998|WO0000005586547|LAS MALVINAS|s2|Flat|48|Accenture||||
19999|WO0000005587273|LAS MALVINAS|s2|Flat|48|Accenture||||
20004|WO0000005587515|PERU||Variable|48|Accenture||132.16|02715-092023|OK
20013|WO0000005587897|ANTUNEZ DE MAYOLO||Variable|9|Cechriza||1538.78||
20020|WO0000005591045|IZAGUIRRE||Flat|48|Accenture||||
20023|WO0000005590765|QUILCA||Flat|48|Accenture||||
20024|WO0000005591412|SAN MARTIN DE PORRES||Flat|48|Accenture||||
20027|WO0000005590761|QUILCA||Flat|48|Accenture||||
20031|WO0000005590789|CAQUETA||Variable|9|Cechriza||||
20032|WO0000005591078|VILLA SOL||Flat|48|Accenture||||
20033|WO0000005590756|CHIMPU OCLLO||Variable|28|JGM Import||||
20034|WO0000005590365|NARANJAL|S3|Flat|48|Accenture||||
20035|WO0000005590375|NARANJAL|S3|Flat|48|Accenture||||
20036|WO0000005590776|C.C. MULTIPLAZA|S3|Flat|48|Accenture||||
20038|WO0000005590368|NARANJAL|S3|Flat|48|Accenture||||
20039|WO0000005590373|NARANJAL|S3|Flat|48|Accenture||||
20042|WO0000005590385|PUENTE PIEDRA|S2|Flat|48|Accenture||||
20043|WO0000005591943|C.C. MULTIPLAZA|S3|Flat|48|Accenture||||
20044|WO0000005591057|C.C. MULTIPLAZA|S3|Flat|48|Accenture||SIN COSTO||OK
20046|WO0000005591969|METRO AV. WIESSE||Variable|28|JGM Import||359.9||
20047|WO0000005590352|PROCERES||Variable|40|Prosegur||||
20048|WO0000005590342|MEGA PLAZA||Variable|28|JGM Import||424.8||
20049|WO0000005590321|NAYLAMP||Variable|40|Prosegur||||
20050|WO0000005592522|EL PINO||Variable|40|Prosegur||||
20052|WO0000005590364|QUILCA|S2|Flat|48|Accenture||||
20053|WO0000005590377|MERCADO DE FRUTAS||Variable|28|JGM Import||731.6||
20054|WO0000005591979|URB SAN FELIPE COMAS||Variable|9|Cechriza||||
20055|WO0000005590341|NACIONES UNIDAS||Variable|23|Goicochea Madileydy||29.5||
20057|WO0000005590717|NACIONES UNIDAS||Variable|23|Goicochea Madileydy||29.5||
20058|WO0000005591416|SAN MARTIN DE PORRES|S2|Flat|48|Accenture||280|02201-092023|ok
20059|WO0000005590332|NACIONES UNIDAS||Variable|23|Goicochea Madileydy||53.1||
20061|WO0000005591425|ANTUNEZ DE MAYOLO|s3|Flat|48|Accenture||260|02136-092023|OK
20062|WO0000005592536|EL PINO|S3|Flat|48|Accenture||161|02205-092023|OK
20064|WO0000005591042|IZAGUIRRE|s3|Flat|48|Accenture||150|02572-092023|ok
20065|WO0000005591004|PERU|s2|Flat|48|Accenture||274|02714-092023|ok
20068|WO0000005589970|URB SAN FELIPE COMAS||Variable|48|Accenture||204.85|02891-092023|OK
20069|WO0000005590772|LA PAMPILLA|S3|Flat|48|Accenture||362|02642-092023|OK
20071|WO0000005590766|LA PAMPILLA|S3|Flat|48|Accenture||342.5|02946-092023|OK
20072|WO0000005590359|LA PAMPILLA||Variable|48|Accenture||651.54999999999995|02210-092023|OK
20073|WO0000005590722|MERCADO DE FRUTAS|S3|Flat|48|Accenture||276|02203-092023|OK
20074|WO0000005592530|EL PINO|S3|Flat|48|Accenture||156|02616-092023|ok
20075|WO0000005591962|MENDIOLA||Variable|48|Accenture||158.59|03111-092023|OK
20076|WO0000005590716|MERCADO DE FRUTAS|S3|Flat|48|Accenture||||
20078|WO0000005590785|IZAGUIRRE||Variable|36|MR Express||66.08||
20079|WO0000005590785|IZAGUIRRE|S3|Flat|48|Accenture||||ok
20083|WO0000005591985|CAQUETA||Variable|9|Cechriza||151.28||
